0	712
1	116622
2	85751
3	70741
4	60474
5	53656
6	48988
7	44062
8	40591
9	37196
10	34527
11	31912
12	29444
13	27685
14	25412
15	24076
16	22215
17	20969
18	19908
19	18517
20	17983
21	16239
22	15374
23	14413
24	14155
25	13259
26	12774
27	12003
28	11431
29	10898
30	10494
31	10169
32	9596
33	8854
34	8751
35	8230
36	8029
37	7332
38	7243
39	7128
40	6708
41	6599
42	6363
43	5976
44	5617
45	5642
46	5286
47	5153
48	5002
49	4790
50	4722
51	4548
52	4532
53	4237
54	4193
55	4097
56	3914
57	3874
58	3721
59	3546
60	3451
61	3298
62	3264
63	3049
64	3108
65	2960
66	2841
67	2912
68	2733
69	2771
70	2687
71	2623
72	2532
73	2593
74	2434
75	2418
76	2446
77	2376
78	2388
79	2225
80	2139
81	2162
82	2111
83	2074
84	2099
85	2057
86	1952
87	1866
88	1871
89	1854
90	1780
91	1880
92	1726
93	1718
94	1728
95	1717
96	1640
97	1634
98	1588
99	1525
100	1496
101	1532
102	1583
103	1505
104	1413
105	1434
106	1305
107	1383
108	1340
109	1366
110	1357
111	1309
112	1281
113	1312
114	1293
115	1222
116	1182
117	1158
118	1205
119	1197
120	1159
121	1138
122	1128
123	1213
124	1153
125	1063
126	1079
127	1065
128	1077
129	1078
130	1117
131	1018
132	1089
133	991
134	957
135	1054
136	1022
137	1027
138	1032
139	968
140	966
141	931
142	978
143	1048
144	954
145	930
146	927
147	947
148	961
149	871
150	955
151	919
152	872
153	832
154	835
155	858
156	870
157	845
158	781
159	789
160	839
161	878
162	802
163	759
164	795
165	845
166	799
167	734
168	755
169	761
170	737
171	790
172	812
173	793
174	817
175	735
176	749
177	723
178	755
179	756
180	704
181	706
182	741
183	710
184	698
185	679
186	691
187	692
188	661
189	687
190	669
191	668
192	693
193	673
194	702
195	672
196	665
197	671
198	670
199	646
200	684
201	622
202	643
203	654
204	621
205	648
206	604
207	660
208	617
209	621
210	570
211	593
212	547
213	598
214	627
215	592
216	541
217	536
218	576
219	561
220	541
221	558
222	597
223	550
224	565
225	553
226	530
227	594
228	554
229	499
230	565
231	591
232	579
233	598
234	519
235	536
236	554
237	528
238	533
239	543
240	526
241	590
242	527
243	513
244	607
245	505
246	546
247	518
248	530
249	537
250	559
251	558
252	497
253	514
254	529
255	517
256	550
257	508
258	546
259	490
260	503
261	495
262	509
263	521
264	485
265	468
266	499
267	487
268	534
269	447
270	519
271	516
272	473
273	482
274	454
275	472
276	491
277	448
278	503
279	453
280	475
281	491
282	458
283	455
284	474
285	464
286	470
287	454
288	449
289	461
290	462
291	453
292	456
293	506
294	492
295	414
296	482
297	449
298	436
299	428
300	479
301	439
302	425
303	433
304	413
305	472
306	431
307	481
308	465
309	431
310	437
311	408
312	436
313	445
314	454
315	401
316	426
317	412
318	399
319	452
320	413
321	373
322	395
323	442
324	407
325	416
326	390
327	402
328	384
329	366
330	402
331	376
332	383
333	358
334	379
335	380
336	392
337	377
338	383
339	411
340	378
341	397
342	394
343	338
344	395
345	370
346	397
347	365
348	358
349	372
350	374
351	345
352	366
353	348
354	365
355	350
356	351
357	325
358	327
359	345
360	388
361	354
362	354
363	346
364	356
365	324
366	341
367	346
368	358
369	344
370	358
371	344
372	347
373	305
374	359
375	329
376	363
377	385
378	346
379	349
380	371
381	319
382	313
383	345
384	329
385	319
386	318
387	369
388	334
389	349
390	305
391	327
392	356
393	345
394	303
395	313
396	326
397	311
398	321
399	339
400	337
401	319
402	295
